com,reg,dep,libelle,d_nccenr,d_libelle,r_nccenr,r_libelle
89294,,,Perreux,,,,
89295,27,89,Perrigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89296,27,89,Perrigny-sur-Armançon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89297,27,89,Pierre-Perthuis,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89298,27,89,Piffonds,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89299,27,89,Pimelles,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89300,27,89,Pisy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89302,27,89,Plessis-Saint-Jean,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89303,27,89,Poilly-sur-Serein,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89304,27,89,Poilly-sur-Tholon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89306,27,89,Pontaubert,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89307,27,89,Pontigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89308,27,89,Pont-sur-Vanne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89309,27,89,Pont-sur-Yonne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89310,27,89,La Postolle,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89311,27,89,Pourrain,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89312,27,89,Précy-le-Sec,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89313,27,89,Précy-sur-Vrin,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89314,27,89,Prégilbert,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89315,27,89,Préhy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89316,27,89,Provency,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89317,,,Prunoy,,,,
89318,27,89,Quarré-les-Tombes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89319,27,89,Quenne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89320,27,89,Quincerot,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89321,27,89,Ravières,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89322,,,Rebourseaux,,,,
89323,27,89,Roffey,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89324,27,89,Rogny-les-Sept-Écluses,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89325,27,89,Ronchères,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89326,27,89,Rosoy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89327,27,89,Rousson,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89328,27,89,Rouvray,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89329,27,89,Rugny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89330,,,Sacy,,,,
89331,27,89,Sainpuits,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89332,27,89,Saint-Agnan,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89333,27,89,Saint-André-en-Terre-Plaine,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89334,27,89,Le Val d'Ocre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89334,,,Saint-Aubin-Château-Neuf,,,,
89335,27,89,Saint-Aubin-sur-Yonne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89336,27,89,Saint-Brancher,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89337,27,89,Saint-Bris-le-Vineux,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89338,27,89,Saint-Clément,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89339,27,89,Sainte-Colombe,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89340,,,Sainte-Colombe-sur-Loing,,,,
89341,27,89,Saint-Cyr-les-Colons,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89342,27,89,Saint-Denis-lès-Sens,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89343,,,Saint-Denis-sur-Ouanne,,,,
89344,27,89,Saint-Fargeau,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89345,27,89,Saint-Florentin,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89346,27,89,Saint-Georges-sur-Baulche,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89347,27,89,Saint-Germain-des-Champs,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89348,27,89,Saint-Julien-du-Sault,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89349,27,89,Saint-Léger-Vauban,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89350,27,89,Saint-Loup-d'Ordon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89351,27,89,Sainte-Magnance,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89352,27,89,Saint-Martin-des-Champs,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89353,27,89,Saint-Martin-d'Ordon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89354,27,89,Saint-Martin-du-Tertre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89355,27,89,Saint-Martin-sur-Armançon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89356,,,Saint-Martin-sur-Ocre,,,,
89357,,,Saint-Martin-sur-Oreuse,,,,
89358,,,Saint-Martin-sur-Ouanne,,,,
89359,27,89,Saint-Maurice-aux-Riches-Hommes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89360,27,89,Saint-Maurice-le-Vieil,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89361,27,89,Saint-Maurice-Thizouaille,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89362,27,89,Saint-Moré,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89363,27,89,Sainte-Pallaye,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89364,27,89,Saint-Père,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89365,27,89,Saint-Privé,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89366,,,Saint-Romain-le-Preux,,,,
89367,27,89,Saints-en-Puisaye,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89368,27,89,Saint-Sauveur-en-Puisaye,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89369,27,89,Saint-Sérotin,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89370,27,89,Saint-Valérien,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89371,27,89,Sainte-Vertu,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89372,,,Saint-Vinnemer,,,,
89373,27,89,Saligny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89374,27,89,Sambourg,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89375,27,89,Santigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89376,27,89,Sarry,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89377,27,89,Sauvigny-le-Beuréal,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89378,27,89,Sauvigny-le-Bois,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89379,27,89,Savigny-en-Terre-Plaine,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89380,27,89,Savigny-sur-Clairis,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89381,,,Sceaux,,,,
89382,27,89,Seignelay,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89383,27,89,Sementron,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89384,27,89,Senan,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89385,27,89,Sennevoy-le-Bas,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89386,27,89,Sennevoy-le-Haut,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89387,27,89,Sens,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89388,27,89,Sépeaux-Saint Romain,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89388,,,Sépeaux,,,,
89389,,,Septfonds,,,,
89390,27,89,Serbonnes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89391,27,89,Sergines,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89392,27,89,Sermizelles,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89393,27,89,Serrigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89394,27,89,Sery,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89395,27,89,Les Sièges,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89397,27,89,Sommecaise,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89398,27,89,Sormery,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89399,27,89,Soucy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89400,27,89,Sougères-en-Puisaye,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89401,,,Sougères-sur-Sinotte,,,,
89402,27,89,Soumaintrain,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89403,27,89,Stigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89404,27,89,Subligny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89405,27,89,Les Hauts de Forterre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89405,,,Taingy,,,,
89406,27,89,Talcy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89407,27,89,Tanlay,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89408,27,89,Tannerre-en-Puisaye,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89409,27,89,Tharoiseau,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89410,27,89,Tharot,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89411,27,89,Les Vallées de la Vanne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89411,,,Theil-sur-Vanne,,,,
89412,27,89,Thizy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89413,27,89,Thorey,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89414,27,89,Thorigny-sur-Oreuse,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89415,27,89,Thory,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89416,27,89,Thury,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89417,27,89,Tissey,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89418,27,89,Tonnerre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89419,27,89,Toucy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89420,27,89,Treigny-Perreuse-Sainte-Colombe,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89420,,,Treigny,,,,
89421,,,Trévilly,,,,
89422,27,89,Trichey,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89423,27,89,Tronchoy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89424,27,89,Trucy-sur-Yonne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89425,27,89,Turny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89426,27,89,Val-de-Mercy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89427,27,89,Vallan,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89428,27,89,Vallery,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89429,,,Vareilles,,,,
89430,27,89,Varennes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89431,27,89,Vassy-sous-Pisy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89432,27,89,Vaudeurs,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89433,27,89,Vault-de-Lugny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89434,27,89,Vaumort,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89435,,,Vaux,,,,
89436,27,89,Venizy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89437,27,89,Venouse,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89438,27,89,Venoy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89439,27,89,Vergigny,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89440,27,89,Verlin,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89441,27,89,Vermenton,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89442,27,89,Vernoy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89443,27,89,Véron,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89445,27,89,Vézannes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89446,27,89,Vézelay,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89447,27,89,Vézinnes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89448,,,Vignes,,,,
89449,27,89,Villeblevin,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89450,27,89,Villebougis,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89451,27,89,Villechétive,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89452,27,89,Villecien,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89453,27,89,Villefargeau,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89454,,,Villefranche,,,,
89456,27,89,Villemanoche,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89457,,,Villemer,,,,
89458,27,89,Villenavotte,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89459,27,89,Villeneuve-la-Dondagre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89460,27,89,Villeneuve-la-Guyard,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89461,27,89,Villeneuve-l'Archevêque,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89462,27,89,Villeneuve-les-Genêts,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89463,27,89,Villeneuve-Saint-Salves,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89464,27,89,Villeneuve-sur-Yonne,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89465,27,89,Villeperrot,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89466,27,89,Villeroy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89467,27,89,Villethierry,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89468,27,89,Villevallier,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89469,27,89,Perceneige,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89470,27,89,Villiers-les-Hauts,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89471,27,89,Villiers-Louis,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89472,27,89,Villiers-Saint-Benoît,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89473,,,Villiers-sur-Tholon,,,,
89474,27,89,Villiers-Vineux,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89475,27,89,Villon,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89476,,,La Villotte,,,,
89477,27,89,Villy,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89478,27,89,Vincelles,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89479,27,89,Vincelottes,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89480,27,89,Vinneuf,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89481,27,89,Vireaux,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89482,27,89,Viviers,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89483,27,89,Voisines,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89484,,,Volgré,,,,
89485,27,89,Voutenay-sur-Cure,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
89486,27,89,Yrouerre,Yonne,Yonne,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90001,27,90,Andelnans,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90002,27,90,Angeot,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90003,27,90,Anjoutey,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90004,27,90,Argiésans,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90005,27,90,Auxelles-Bas,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90006,27,90,Auxelles-Haut,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90007,27,90,Banvillars,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90008,27,90,Bavilliers,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90009,27,90,Beaucourt,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90010,27,90,Belfort,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90011,27,90,Bermont,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90012,27,90,Bessoncourt,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90013,27,90,Bethonvilliers,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90014,27,90,Boron,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90015,27,90,Botans,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90016,27,90,Bourg-sous-Châtelet,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90017,27,90,Bourogne,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90018,27,90,Brebotte,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90019,27,90,Bretagne,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90020,27,90,Buc,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90021,27,90,Charmois,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90022,27,90,Châtenois-les-Forges,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90023,27,90,Chaux,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90024,27,90,Chavanatte,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90025,27,90,Chavannes-les-Grands,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90026,27,90,Chèvremont,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90027,27,90,Courcelles,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90028,27,90,Courtelevant,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90029,27,90,Cravanche,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90030,27,90,Croix,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90031,27,90,Cunelières,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90032,27,90,Danjoutin,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90033,27,90,Delle,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90034,27,90,Denney,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90035,27,90,Dorans,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90036,27,90,Eguenigue,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90037,27,90,Éloie,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90039,27,90,Essert,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90041,27,90,Étueffont,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90042,27,90,Évette-Salbert,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90043,27,90,Faverois,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90044,27,90,Felon,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90045,27,90,Fêche-l'Église,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90046,27,90,Florimont,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90047,27,90,Fontaine,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90048,27,90,Fontenelle,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90049,27,90,Foussemagne,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90050,27,90,Frais,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90051,27,90,Froidefontaine,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90052,27,90,Giromagny,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90053,27,90,Grandvillars,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90054,27,90,Grosmagny,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90055,27,90,Grosne,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90056,27,90,Joncherey,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90057,27,90,Lachapelle-sous-Chaux,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90058,27,90,Lachapelle-sous-Rougemont,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90059,27,90,Lacollonge,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90060,27,90,Lagrange,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90061,27,90,Lamadeleine-Val-des-Anges,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90062,27,90,Larivière,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90063,27,90,Lebetain,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90064,27,90,Lepuix-Neuf,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90065,27,90,Lepuix,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90066,27,90,Leval,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90067,27,90,Menoncourt,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
90068,27,90,Meroux-Moval,Territoire de Belfort,Territoire de Belfort,Bourgogne-Franche-Comté,Bourgogne-Franche-Comté
